fecha,tipo,nota,von_wobeser_es,von_wobeser_es_url,von_wobeser_en,von_wobeser_en_url,replit_es,replit_es_url,replit_en,replit_en_url,comparacion,estado_enlaces,enlaces_rotos,contenido_incompatible,referencia
2020-06,noticia,Posibles restricciones a la publicidad de alimentos y bebidas no alcohólicas que contengan sellos y leyendas de advertencia,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1314,si,https://www.vonwobeser.com/index.php/publication?p_id=1313,si,https://webpage-von-wobeser-2026.replit.app/news/posibles-restricciones-a-la-publicidad-de-alimentos-y-bebidas-no-alcoholicas-que,si,https://webpage-von-wobeser-2026.replit.app/news/possible-restrictions-on-the-advertising-of-food-and-non-alcoholic-beverages-tha?lang=en,En ambas,OK,0,0,p_id ES 1314 | p_id EN 1313
2020-06,noticia,Page Knowledge Base – Pablo Jiménez: ¿Cómo una compañía cervecera nos puede unir cuando estamos alejados?,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1581,si,https://www.vonwobeser.com/index.php/publication?p_id=1580,si,https://webpage-von-wobeser-2026.replit.app/news/page-knowledge-base-pablo-jimenez-como-una-compania-cervecera-nos-puede-unir-cua,si,https://webpage-von-wobeser-2026.replit.app/news/page-knowledge-base-pablo-jimenez-how-a-beer-company-can-bring-us-together-while?lang=en,En ambas,OK,0,0,p_id ES 1581 | p_id EN 1580
2020-06,noticia,Nueva extensión en la suspensión de las actividades y términos del Instituto Nacional del Derecho de Autor,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1328,si,https://www.vonwobeser.com/index.php/publication?p_id=1327,si,https://webpage-von-wobeser-2026.replit.app/news/nueva-extension-en-la-suspension-de-las-actividades-y-terminos-del-instituto-nac,si,https://webpage-von-wobeser-2026.replit.app/news/new-extension-of-the-suspension-in-the-activities-and-deadlines-of-the-mexican-c?lang=en,En ambas,OK,0,0,p_id ES 1328 | p_id EN 1327
2020-06,articulo,"Latin Lawyer Insights, La Guía de Cumplimiento Corporativo, Cómo realizar investigaciones internas de presuntas infracciones",si,https://www.vonwobeser.com/index.php/publicacion?p_id=1326,si,https://www.vonwobeser.com/index.php/publication?p_id=1325,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-insights-la-guia-de-cumplimiento-corporativo-como-realizar-investig,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-insights-the-guide-to-corporate-compliance-how-to-conduct-internal-?lang=en,En ambas,OK,0,0,p_id ES 1326 | p_id EN 1325
2020-06,articulo,GAR Know How Commercial Arbitration 2020,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1337,si,https://www.vonwobeser.com/index.php/publication?p_id=1338,si,https://webpage-von-wobeser-2026.replit.app/news/gar-know-how-commercial-arbitration-2020-3,si,https://webpage-von-wobeser-2026.replit.app/news/gar-know-how-commercial-arbitration-2020?lang=en,En ambas,OK,0,0,p_id ES 1337 | p_id EN 1338
2020-06,noticia,Extensión en la suspensión de las actividades y plazos del Tribunal Federal de Justicia Administrativa,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1334,si,https://www.vonwobeser.com/index.php/publication?p_id=1333,si,https://webpage-von-wobeser-2026.replit.app/news/extension-en-la-suspension-de-las-actividades-y-plazos-del-tribunal-federal-de-j-3,si,https://webpage-von-wobeser-2026.replit.app/news/extension-of-the-suspension-in-the-activities-and-deadlines-of-the-mexican-court-2?lang=en,En ambas,OK,0,0,p_id ES 1334 | p_id EN 1333
2020-06,noticia,Extensión en la suspensión de las actividades y plazos del Tribunal Federal de Justicia Administrativa,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1306,si,https://www.vonwobeser.com/index.php/publication?p_id=1305,si,https://webpage-von-wobeser-2026.replit.app/news/extension-en-la-suspension-de-las-actividades-y-plazos-del-tribunal-federal-de-j-2,si,https://webpage-von-wobeser-2026.replit.app/news/extension-of-the-suspension-in-the-activities-and-deadlines-of-the-mexican-court?lang=en,En ambas,OK,0,0,p_id ES 1306 | p_id EN 1305
2020-06,noticia,Extensión en la suspensión de las actividades y plazos del Instituto Mexicano de la Propiedad Industrial,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1296,si,https://www.vonwobeser.com/index.php/publication?p_id=1295,si,https://webpage-von-wobeser-2026.replit.app/news/extension-en-la-suspension-de-las-actividades-y-plazos-del-instituto-mexicano-de,si,https://webpage-von-wobeser-2026.replit.app/news/extension-of-the-suspension-of-the-activities-and-terms-of-the-mexican-institute?lang=en,En ambas,OK,0,0,p_id ES 1296 | p_id EN 1295
2020-06,noticia,"El Socio Líder de nuestra Práctica de Energía, Edmond Grieger fue entrevistado por la publicación de energía de Mexico Business, Marco Eléctrico de México: Tema de Contención.",si,https://www.vonwobeser.com/index.php/publicacion?p_id=1318,si,https://www.vonwobeser.com/index.php/publication?p_id=1317,si,https://webpage-von-wobeser-2026.replit.app/news/el-socio-lider-de-nuestra-practica-de-energia-edmond-grieger-fue-entrevistado-po,si,https://webpage-von-wobeser-2026.replit.app/news/head-partner-of-our-energy-practice-edmond-grieger-was-interviewed-by-mexico-bus?lang=en,En ambas,OK,0,0,p_id ES 1318 | p_id EN 1317
2020-06,noticia,Diseños Industriales – México se adhiere al Sistema de la Haya,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1322,si,https://www.vonwobeser.com/index.php/publication?p_id=1321,si,https://webpage-von-wobeser-2026.replit.app/news/disenos-industriales-mexico-se-adhiere-al-sistema-de-la-haya,si,https://webpage-von-wobeser-2026.replit.app/news/industrial-designs-mexico-joins-the-hague-system?lang=en,En ambas,OK,0,0,p_id ES 1322 | p_id EN 1321
2020-06,noticia,Aviso de actualización de socios o accionistas ante el Registro Federal de Contribuyentes,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1336,si,https://www.vonwobeser.com/index.php/publication?p_id=1335,si,https://webpage-von-wobeser-2026.replit.app/news/aviso-de-actualizacion-de-socios-o-accionistas-ante-el-registro-federal-de-contr,si,https://webpage-von-wobeser-2026.replit.app/news/notice-to-update-partners-or-shareholders-before-the-federal-taxpayer-registry?lang=en,En ambas,OK,0,0,p_id ES 1336 | p_id EN 1335
2020-06,noticia,Actualización: Tercera ampliación de la suspensión de términos y plazos del Centro Nacional de Control de Energía,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1310,si,https://www.vonwobeser.com/index.php/publication?p_id=1309,si,https://webpage-von-wobeser-2026.replit.app/news/actualizacion-tercera-ampliacion-de-la-suspension-de-terminos-y-plazos-del-centr,si,https://webpage-von-wobeser-2026.replit.app/news/update-third-extension-of-the-suspension-of-time-periods-for-the-national-energy?lang=en,En ambas,OK,0,0,p_id ES 1310 | p_id EN 1309
2020-06,noticia,Actualización: Tercera ampliación de la suspensión de términos y plazos de la Comisión Nacional de Hidrocarburos,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1312,si,https://www.vonwobeser.com/index.php/publication?p_id=1311,si,https://webpage-von-wobeser-2026.replit.app/news/actualizacion-tercera-ampliacion-de-la-suspension-de-terminos-y-plazos-de-la-com,si,https://webpage-von-wobeser-2026.replit.app/news/update-third-extension-of-the-suspension-of-time-periods-for-the-national-hydroc?lang=en,En ambas,OK,0,0,p_id ES 1312 | p_id EN 1311
2020-06,noticia,Actualización: Suspensión de términos y plazos de la Secretaría de Energía y la Comisión Reguladora de Energía,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1298,si,https://www.vonwobeser.com/index.php/publication?p_id=1297,si,https://webpage-von-wobeser-2026.replit.app/news/actualizacion-suspension-de-terminos-y-plazos-de-la-secretaria-de-energia-y-la-c,si,https://webpage-von-wobeser-2026.replit.app/news/update-suspension-of-legal-terms-for-the-federal-ministry-of-energy-and-the-ener?lang=en,En ambas,OK,0,0,p_id ES 1298 | p_id EN 1297
2020-06,noticia,Actualización: Suspensión de términos y plazos de la SEMARNAT y habilitación de días y horas hábiles para la ASEA y CONAGUA,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1300,si,https://www.vonwobeser.com/index.php/publication?p_id=1299,si,https://webpage-von-wobeser-2026.replit.app/news/actualizacion-suspension-de-terminos-y-plazos-de-la-semarnat-y-habilitacion-de-d-2,si,https://webpage-von-wobeser-2026.replit.app/news/update-suspension-of-legal-terms-for-the-semarnat-and-enabling-of-business-days--2?lang=en,En ambas,OK,0,0,p_id ES 1300 | p_id EN 1299
2020-06,noticia,Actualización: Disposiciones de carácter general relativas a las interfaces de programación de aplicaciones informáticas estandarizadas a que hace referencia la Ley para Regular las Instituciones de Tecnología Financiera,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1316,si,https://www.vonwobeser.com/index.php/publication?p_id=1315,si,https://webpage-von-wobeser-2026.replit.app/news/actualizacion-disposiciones-de-caracter-general-relativas-a-las-interfaces-de-pr,si,https://webpage-von-wobeser-2026.replit.app/news/update-general-provisions-regarding-the-standardized-computer-application-progra?lang=en,En ambas,OK,0,0,p_id ES 1316 | p_id EN 1315
2020-06,noticia,Actualización: Cuarta ampliación de la suspensión de términos y plazos del Centro Nacional de Control de Energía,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1332,si,https://www.vonwobeser.com/index.php/publication?p_id=1331,si,https://webpage-von-wobeser-2026.replit.app/news/actualizacion-cuarta-ampliacion-de-la-suspension-de-terminos-y-plazos-del-centro,si,https://webpage-von-wobeser-2026.replit.app/news/update-fourth-extension-of-the-suspension-of-legal-terms-for-the-national-energy?lang=en,En ambas,OK,0,0,p_id ES 1332 | p_id EN 1331
2020-05,noticia,Uso del Arbitraje Comercial en Tiempos del COVID-19,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1268,si,https://www.vonwobeser.com/index.php/publication?p_id=1267,si,https://webpage-von-wobeser-2026.replit.app/news/uso-del-arbitraje-comercial-en-tiempos-del-covid-19,si,https://webpage-von-wobeser-2026.replit.app/news/making-use-of-commercial-arbitration-in-covid-19-times?lang=en,En ambas,Roto: 1,1,0,p_id ES 1268 | p_id EN 1267
2020-05,noticia,Suspensión de plazos y términos legales del Servicio de Administración Tributaria,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1264,si,https://www.vonwobeser.com/index.php/publication?p_id=1263,si,https://webpage-von-wobeser-2026.replit.app/news/suspension-de-plazos-y-terminos-legales-del-servicio-de-administracion-tributari,si,https://webpage-von-wobeser-2026.replit.app/news/suspension-of-time-periods-and-legal-terms-of-the-tax-administration-service?lang=en,En ambas,OK,0,0,p_id ES 1264 | p_id EN 1263
2020-05,noticia,Secretaría de Energía impone límites al desarrollo de energías renovables y abre la posibilidad de interponer mecanismos de defensa,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1278,si,https://www.vonwobeser.com/index.php/publication?p_id=1277,si,https://webpage-von-wobeser-2026.replit.app/news/secretaria-de-energia-impone-limites-al-desarrollo-de-energias-renovables-y-abre,si,https://webpage-von-wobeser-2026.replit.app/news/ministry-of-energy-imposes-limits-on-the-development-of-renewable-energies-and-o?lang=en,En ambas,OK,0,0,p_id ES 1278 | p_id EN 1277
2020-05,noticia,"Se incluyen como actividades esenciales la fabricación de equipo de autotransporte, la minería y la construcción",si,https://www.vonwobeser.com/index.php/publicacion?p_id=1272,si,https://www.vonwobeser.com/index.php/publication?p_id=1271,si,https://webpage-von-wobeser-2026.replit.app/news/se-incluyen-como-actividades-esenciales-la-fabricacion-de-equipo-de-autotranspor,si,https://webpage-von-wobeser-2026.replit.app/news/the-manufacturing-of-transportation-equipment-mining-and-construction-are-includ?lang=en,En ambas,OK,0,0,p_id ES 1272 | p_id EN 1271
2020-05,noticia,Se establecen días y horas hábiles para la obtención y renovación del Certificado Ambiental y Certificación de Vehículos Nuevos o en su caso vehículos nuevos en planta en las diferentes modalidades,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1292,si,https://www.vonwobeser.com/index.php/publication?p_id=1291,si,https://webpage-von-wobeser-2026.replit.app/news/se-establecen-dias-y-horas-habiles-para-la-obtencion-y-renovacion-del-certificad,si,https://webpage-von-wobeser-2026.replit.app/news/business-days-and-hours-are-established-for-obtaining-and-renewing-the-environme?lang=en,En ambas,OK,0,0,p_id ES 1292 | p_id EN 1291
2020-05,noticia,"Se aclara el reinicio de las actividades esenciales consistentes en la fabricación de equipo de transporte, la minería y la construcción",si,https://www.vonwobeser.com/index.php/publicacion?p_id=1276,si,https://www.vonwobeser.com/index.php/publication?p_id=1275,si,https://webpage-von-wobeser-2026.replit.app/news/se-aclara-el-reinicio-de-las-actividades-esenciales-consistentes-en-la-fabricaci,si,https://webpage-von-wobeser-2026.replit.app/news/the-resumption-of-essential-activities-consisting-of-the-manufacturing-of-traspo?lang=en,En ambas,OK,0,0,p_id ES 1276 | p_id EN 1275
2020-05,noticia,"Purpose 360 – Pablo Jiménez: Impulsando una causa con AB InBev, 2020",si,https://www.vonwobeser.com/index.php/publicacion?p_id=1579,si,https://www.vonwobeser.com/index.php/publication?p_id=1578,si,https://webpage-von-wobeser-2026.replit.app/news/purpose-360-pablo-jimenez-impulsando-una-causa-con-ab-inbev-2020,si,https://webpage-von-wobeser-2026.replit.app/news/purpose-360-pablo-jimenez-brewing-a-purpose-with-ab-inbev-2020?lang=en,En ambas,OK,0,0,p_id ES 1579 | p_id EN 1578
2020-05,noticia,Publicación de los Lineamientos Técnicos Específicos para la Reapertura de las Actividades Económicas,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1294,si,https://www.vonwobeser.com/index.php/publication?p_id=1293,si,https://webpage-von-wobeser-2026.replit.app/news/publicacion-de-los-lineamientos-tecnicos-especificos-para-la-reapertura-de-las-a,si,https://webpage-von-wobeser-2026.replit.app/news/publication-of-the-specific-technical-guidelines-for-the-reopening-of-economic-a?lang=en,En ambas,OK,0,0,p_id ES 1294 | p_id EN 1293
2020-05,noticia,Publicación de la Primera Resolución de Modificaciones a la Resolución Miscelánea Fiscal para 2020,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1270,si,https://www.vonwobeser.com/index.php/publication?p_id=1269,si,https://webpage-von-wobeser-2026.replit.app/news/publicacion-de-la-primera-resolucion-de-modificaciones-a-la-resolucion-miscelane,si,https://webpage-von-wobeser-2026.replit.app/news/publication-of-the-first-resolution-of-modifications-to-the-omnibus-tax-bill-for?lang=en,En ambas,OK,0,0,p_id ES 1270 | p_id EN 1269
2020-05,noticia,Lineamientos Técnicos de Seguridad Sanitaria en el Entorno Laboral,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1280,si,https://www.vonwobeser.com/index.php/publication?p_id=1279,si,https://webpage-von-wobeser-2026.replit.app/news/lineamientos-tecnicos-de-seguridad-sanitaria-en-el-entorno-laboral,si,https://webpage-von-wobeser-2026.replit.app/news/technical-guidelines-on-health-safety-in-the-work-environment?lang=en,En ambas,OK,0,0,p_id ES 1280 | p_id EN 1279
2020-05,noticia,Importante transacción de un Contrato de Cobertura Eléctrica,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1286,si,https://www.vonwobeser.com/index.php/publication?p_id=1285,si,https://webpage-von-wobeser-2026.replit.app/news/importante-transaccion-de-un-contrato-de-cobertura-electrica,si,https://webpage-von-wobeser-2026.replit.app/news/landmark-ppa-transaction-in-mexico-s-developing-wholesale-electrical-market?lang=en,En ambas,OK,0,0,p_id ES 1286 | p_id EN 1285
2020-05,noticia,Extensión en la suspensión de las actividades y plazos del Instituto Nacional del Derecho de Autor,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1254,si,https://www.vonwobeser.com/index.php/publication?p_id=1253,si,https://webpage-von-wobeser-2026.replit.app/news/extension-en-la-suspension-de-las-actividades-y-plazos-del-instituto-nacional-de,si,https://webpage-von-wobeser-2026.replit.app/news/extension-of-the-suspension-in-the-activities-and-terms-of-the-mexican-copyright?lang=en,En ambas,OK,0,0,p_id ES 1254 | p_id EN 1253
2020-05,noticia,Cuarta extensión en la suspensión de las actividades de la Comisión Federal de Competencia Económica y sus procedimientos,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1320,si,https://www.vonwobeser.com/index.php/publication?p_id=1319,si,https://webpage-von-wobeser-2026.replit.app/news/cuarta-extension-en-la-suspension-de-las-actividades-de-la-comision-federal-de-c,si,https://webpage-von-wobeser-2026.replit.app/news/fourth-extension-of-the-suspension-in-the-activities-of-the-mexican-antitrust-co?lang=en,En ambas,OK,0,0,p_id ES 1320 | p_id EN 1319
2020-05,noticia,Criterios de calificación del COVID-19 como enfermedad de trabajo,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1256,si,https://www.vonwobeser.com/index.php/publication?p_id=1255,si,https://webpage-von-wobeser-2026.replit.app/news/criterios-de-calificacion-del-covid-19-como-enfermedad-de-trabajo,si,https://webpage-von-wobeser-2026.replit.app/news/criteria-for-qualifying-covid-19-as-an-occupational-illness?lang=en,En ambas,OK,0,0,p_id ES 1256 | p_id EN 1255
